num_agent_words,seed,best_word,pairwise_max,pairwise_min,pairwise_mean,pairwise_std,centroid_mean,centroid_std,centroid_min,centroid_max,intra_group_variance,best_margin,best_min_pos,best_max_neg,n_agents_total,n_innocents_total,n_agents_selected,decoder_top_k,decoder_top_k_str,matches_count,matches_rate,matches_words,matches_words_str,selected_agent_words,selected_agent_words_str,first_match_rank,leading_matches_prefix
3,47,encyclopaedia,0.4408549666404724,0.1798352748155594,0.28999242186546326,0.11037971079349518,0.7257146835327148,0.05069933459162712,0.6564208269119263,0.7763117551803589,0.27428531646728516,0.025276079773902893,0.2751338481903076,0.24985776841640472,9,16,3,"['enormous', 'elephant', 'computer']",enormous|elephant|computer,3,1.0,"['enormous', 'elephant', 'computer']",enormous|elephant|computer,"['computer', 'enormous', 'elephant']",computer|enormous|elephant,1,3
3,48,mcia,0.3306475579738617,0.3276474177837372,0.3287782371044159,0.001331471954472363,0.743316113948822,0.0005971288192085922,0.7424777746200562,0.743823230266571,0.256683886051178,0.06734445691108704,0.2952207326889038,0.22787627577781677,9,16,3,"['miniature', 'image', 'cat']",miniature|image|cat,3,1.0,"['miniature', 'image', 'cat']",miniature|image|cat,"['image', 'cat', 'miniature']",image|cat|miniature,1,3
3,49,constant,0.5721068382263184,0.36206358671188354,0.467738538980484,0.08575477451086044,0.803217887878418,0.03558795154094696,0.7599053382873535,0.8470726013183594,0.19678211212158203,0.12904828786849976,0.4884077310562134,0.3593594431877136,9,16,3,"['force', 'dot', 'coin']",force|dot|coin,3,1.0,"['force', 'dot', 'coin']",force|dot|coin,"['force', 'coin', 'dot']",force|coin|dot,1,3
3,50,transgression,0.43565794825553894,0.2730066180229187,0.35202643275260925,0.06648214906454086,0.7536694407463074,0.02940368466079235,0.7166808843612671,0.7886182069778442,0.24633055925369263,0.04525381326675415,0.26994144916534424,0.2246876358985901,9,16,3,"['goal', 'back', 'blood']",goal|back|blood,2,0.6666666666666666,"['goal', 'blood']",goal|blood,"['goal', 'sport', 'blood']",goal|sport|blood,1,1
3,51,scalp,0.3093302547931671,0.2164137214422226,0.25944969058036804,0.03824052959680557,0.7115475535392761,0.017914259806275368,0.6881802678108215,0.7317081689834595,0.2884524464607239,0.029241472482681274,0.3116828203201294,0.2824413478374481,9,16,3,"['back', 'grain', 'soul']",back|grain|soul,3,1.0,"['back', 'grain', 'soul']",back|grain|soul,"['back', 'soul', 'grain']",back|soul|grain,1,3
4,42,slacks,0.36660706996917725,0.2129359394311905,0.2685593366622925,0.049243371933698654,0.6718776226043701,0.0280326958745718,0.6386111974716187,0.7108879089355469,0.3281223773956299,-0.0022317469120025635,0.24331513047218323,0.2455468773841858,9,16,4,"['bag', 'alley', 'rectangle', 'music']",bag|alley|rectangle|music,2,0.5,"['rectangle', 'music']",rectangle|music,"['music', 'lawhotel', 'camp', 'rectangle']",music|lawhotel|camp|rectangle,3,0
4,43,bulbil,0.4084206223487854,0.26258131861686707,0.31873664259910583,0.05415742099285126,0.6993229389190674,0.03256027773022652,0.6613398790359497,0.7502765655517578,0.3006770610809326,0.026920199394226074,0.3177329897880554,0.29081279039382935,9,16,4,"['branch', 'chair', 'picture', 'rooster']",branch|chair|picture|rooster,4,1.0,"['branch', 'chair', 'picture', 'rooster']",branch|chair|picture|rooster,"['chair', 'branch', 'picture', 'rooster']",chair|branch|picture|rooster,1,4
4,44,highwater,0.2831757664680481,0.1573803871870041,0.2357109934091568,0.044381801038980484,0.6532864570617676,0.027931109070777893,0.6279498338699341,0.6981173753738403,0.3467135429382324,-0.0035288333892822266,0.2572723627090454,0.26080119609832764,9,16,4,"['hunger', 'head', 'dolphin', 'anger']",hunger|head|dolphin|anger,3,0.75,"['hunger', 'head', 'dolphin']",hunger|head|dolphin,"['dolphin', 'head', 'hunger', 'plain']",dolphin|head|hunger|plain,1,3
4,45,bohemia,0.3789098858833313,0.27824491262435913,0.30938899517059326,0.03736855089664459,0.6942922472953796,0.020559286698698997,0.6630204319953918,0.7187445163726807,0.30570775270462036,0.024688899517059326,0.2648226320743561,0.24013373255729675,9,16,4,"['beer', 'dream', 'galaxy', 'body']",beer|dream|galaxy|body,4,1.0,"['beer', 'dream', 'galaxy', 'body']",beer|dream|galaxy|body,"['body', 'dream', 'galaxy', 'beer']",body|dream|galaxy|beer,1,4
4,46,radian,0.49061793088912964,0.2197546660900116,0.27502626180648804,0.09709466248750687,0.6754773855209351,0.04941288009285927,0.6207315325737,0.7320181131362915,0.32452261447906494,0.004772931337356567,0.2681228220462799,0.26334989070892334,9,16,4,"['square', 'direction', 'grape', 'sun']",square|direction|grape|sun,3,0.75,"['direction', 'grape', 'sun']",direction|grape|sun,"['sun', 'grape', 'direction', 'cherry']",sun|grape|direction|cherry,2,0
4,47,powerhouse,0.4408549666404724,0.15301744639873505,0.23725682497024536,0.09551380574703217,0.6541732549667358,0.04921417310833931,0.5937127470970154,0.7215360403060913,0.34582674503326416,0.0009372532367706299,0.29307106137275696,0.29213380813598633,9,16,4,"['enormous', 'juice', 'hand', 'elephant']",enormous|juice|hand|elephant,3,0.75,"['enormous', 'juice', 'elephant']",enormous|juice|elephant,"['computer', 'enormous', 'elephant', 'juice']",computer|enormous|elephant|juice,1,2
4,48,shutterbug,0.34550872445106506,0.30092158913612366,0.32302436232566833,0.015329750254750252,0.7016183733940125,0.0072540524415671825,0.6954677104949951,0.7139936089515686,0.29838162660598755,0.036359190940856934,0.32085371017456055,0.2844945192337036,9,16,4,"['image', 'key', 'cat', 'miniature']",image|key|cat|miniature,4,1.0,"['image', 'key', 'cat', 'miniature']",image|key|cat|miniature,"['image', 'cat', 'miniature', 'key']",image|cat|miniature|key,1,4
4,49,ductulus,0.5721068382263184,0.2122664749622345,0.37368738651275635,0.11701196432113647,0.7281934022903442,0.06833989918231964,0.6313256621360779,0.8118232488632202,0.27180659770965576,0.03735697269439697,0.28863605856895447,0.2512790858745575,9,16,4,"['dot', 'ring', 'force', 'uncle']",dot|ring|force|uncle,3,0.75,"['dot', 'force', 'uncle']",dot|force|uncle,"['force', 'coin', 'dot', 'uncle']",force|coin|dot|uncle,1,1
4,50,thrashing,0.43565794825553894,0.20090529322624207,0.3089406192302704,0.07171083986759186,0.6940500140190125,0.0439256876707077,0.6474909782409668,0.7526240944862366,0.30594998598098755,0.0283547043800354,0.2517618238925934,0.22340711951255798,9,16,4,"['crab', 'muscle', 'sport', 'back']",crab|muscle|sport|back,2,0.5,"['crab', 'sport']",crab|sport,"['goal', 'sport', 'blood', 'crab']",goal|sport|blood|crab,1,1
4,51,sufferer,0.33906498551368713,0.2164137214422226,0.2802506983280182,0.0391230545938015,0.6783715486526489,0.020020361989736557,0.6468170881271362,0.7013689279556274,0.3216284513473511,0.009277403354644775,0.27772656083106995,0.26844915747642517,9,16,4,"['bag', 'journey', 'soul', 'grain']",bag|journey|soul|grain,3,0.75,"['journey', 'soul', 'grain']",journey|soul|grain,"['back', 'soul', 'grain', 'journey']",back|soul|grain|journey,2,0
5,42,myelogram,0.374021053314209,0.19389551877975464,0.27891260385513306,0.05771789699792862,0.6504845023155212,0.03210267797112465,0.5993781089782715,0.6808480024337769,0.34951549768447876,-0.013371378183364868,0.18070727586746216,0.19407865405082703,9,16,5,"['bone', 'alley', 'rectangle', 'music', 'journey']",bone|alley|rectangle|music|journey,3,0.6,"['bone', 'rectangle', 'music']",bone|rectangle|music,"['music', 'lawhotel', 'camp', 'rectangle', 'bone']",music|lawhotel|camp|rectangle|bone,1,1
5,43,riled,0.4084206223487854,0.26258131861686707,0.3184730112552643,0.04632699117064476,0.6743726134300232,0.023309754207730293,0.6491031646728516,0.7136629819869995,0.3256273865699768,0.007350713014602661,0.2199207991361618,0.21257008612155914,9,16,5,"['rooster', 'cry', 'chair', 'branch', 'picture']",rooster|cry|chair|branch|picture,4,0.8,"['rooster', 'chair', 'branch', 'picture']",rooster|chair|branch|picture,"['chair', 'branch', 'picture', 'rooster', 'orange']",chair|branch|picture|rooster|orange,1,1
5,44,hulky,0.45568692684173584,0.1573803871870041,0.2711215019226074,0.0744277834892273,0.645675778388977,0.03917945176362991,0.5911228060722351,0.71148681640625,0.35432422161102295,-0.0067518651485443115,0.2644845247268677,0.271236389875412,9,16,5,"['squid', 'plain', 'anger', 'dolphin', 'jungle']",squid|plain|anger|dolphin|jungle,3,0.6,"['squid', 'plain', 'dolphin']",squid|plain|dolphin,"['dolphin', 'head', 'hunger', 'plain', 'squid']",dolphin|head|hunger|plain|squid,1,2
5,45,shophar,0.3789098858833313,0.19239933788776398,0.28880834579467773,0.048852838575839996,0.6565414667129517,0.03144539147615433,0.6189249753952026,0.6947939395904541,0.34345853328704834,-0.010507792234420776,0.2508472204208374,0.2613550126552582,9,16,5,"['galaxy', 'graveyard', 'beer', 'sleep', 'bread']",galaxy|graveyard|beer|sleep|bread,3,0.6,"['galaxy', 'graveyard', 'beer']",galaxy|graveyard|beer,"['body', 'dream', 'galaxy', 'beer', 'graveyard']",body|dream|galaxy|beer|graveyard,1,3
5,46,iridosmine,0.49061793088912964,0.2197546660900116,0.2886066138744354,0.0776166170835495,0.6564185619354248,0.038519468158483505,0.6014503240585327,0.7005472183227539,0.3435814380645752,-0.010631829500198364,0.19518260657787323,0.2058144360780716,9,16,5,"['movie', 'grape', 'sun', 'cherry', 'lock']",movie|grape|sun|cherry|lock,3,0.6,"['grape', 'sun', 'cherry']",grape|sun|cherry,"['sun', 'grape', 'direction', 'cherry', 'love']",sun|grape|direction|cherry|love,2,0
5,47,electromagnetism,0.4408549666404724,0.15301744639873505,0.2408674657344818,0.07511194050312042,0.6266530156135559,0.03477347269654274,0.5845489501953125,0.680670976638794,0.3733469843864441,0.0002463310956954956,0.20502187311649323,0.20477554202079773,9,16,5,"['feeling', 'elephant', 'computer', 'juice', 'enormous']",feeling|elephant|computer|juice|enormous,5,1.0,"['feeling', 'elephant', 'computer', 'juice', 'enormous']",feeling|elephant|computer|juice|enormous,"['computer', 'enormous', 'elephant', 'juice', 'feeling']",computer|enormous|elephant|juice|feeling,1,5
5,48,bottlecap,0.34550872445106506,0.18580198287963867,0.28238898515701294,0.054033275693655014,0.6526187062263489,0.03907125070691109,0.5779004693031311,0.6892914772033691,0.3473812937736511,0.01376989483833313,0.2804700434207916,0.2667001485824585,9,16,5,"['key', 'plastic', 'ship', 'bus', 'cat']",key|plastic|ship|bus|cat,3,0.6,"['key', 'plastic', 'cat']",key|plastic|cat,"['image', 'cat', 'miniature', 'key', 'plastic']",image|cat|miniature|key|plastic,1,2
5,49,filum,0.5721068382263184,0.2122664749622345,0.34323614835739136,0.10079969465732574,0.6889041662216187,0.05983217805624008,0.6152769327163696,0.7819451689720154,0.31109583377838135,0.019821152091026306,0.24923454225063324,0.22941339015960693,9,16,5,"['hair', 'coin', 'law', 'force', 'ring']",hair|coin|law|force|ring,3,0.6,"['coin', 'law', 'force']",coin|law|force,"['force', 'coin', 'dot', 'uncle', 'law']",force|coin|dot|uncle|law,2,0
5,50,thrashing,0.43565794825553894,0.20090529322624207,0.32259806990623474,0.0622970387339592,0.6768149137496948,0.040645018219947815,0.6299983859062195,0.7367057800292969,0.3231850862503052,0.0283547043800354,0.2517618238925934,0.22340711951255798,9,16,5,"['crab', 'muscle', 'sport', 'back', 'blood']",crab|muscle|sport|back|blood,4,0.8,"['crab', 'muscle', 'sport', 'blood']",crab|muscle|sport|blood,"['goal', 'sport', 'blood', 'crab', 'muscle']",goal|sport|blood|crab|muscle,1,3
5,51,sajama,0.33906498551368713,0.164999321103096,0.24692876636981964,0.05341736972332001,0.630510151386261,0.035204995423555374,0.567091166973114,0.6663583517074585,0.369489848613739,-0.004034101963043213,0.2517922818660736,0.2558263838291168,9,16,5,"['journey', 'bag', 'soul', 'grain', 'pants']",journey|bag|soul|grain|pants,3,0.6,"['journey', 'soul', 'grain']",journey|soul|grain,"['back', 'soul', 'grain', 'journey', 'pineapple']",back|soul|grain|journey|pineapple,1,1
6,42,laotian,0.4456273317337036,0.19389551877975464,0.30389678478240967,0.06658285856246948,0.6480076909065247,0.04364530369639397,0.5879985094070435,0.7122664451599121,0.35199230909347534,-0.01693594455718994,0.1736496090888977,0.19058555364608765,9,16,6,"['lawhotel', 'alley', 'rain', 'bag', 'nectarine', 'rectangle']",lawhotel|alley|rain|bag|nectarine|rectangle,3,0.5,"['lawhotel', 'bag', 'rectangle']",lawhotel|bag|rectangle,"['music', 'lawhotel', 'camp', 'rectangle', 'bone', 'bag']",music|lawhotel|camp|rectangle|bone|bag,1,1
6,43,chevvy,0.4084206223487854,0.24365805089473724,0.31551772356033325,0.04782398045063019,0.6554373502731323,0.026724470779299736,0.6216088533401489,0.7003557682037354,0.3445626497268677,-0.008144140243530273,0.24631258845329285,0.2544567286968231,9,16,6,"['chair', 'cry', 'rooster', 'branch', 'wine', 'evening']",chair|cry|rooster|branch|wine|evening,4,0.6666666666666666,"['chair', 'rooster', 'branch', 'wine']",chair|rooster|branch|wine,"['chair', 'branch', 'picture', 'rooster', 'orange', 'wine']",chair|branch|picture|rooster|orange|wine,1,1
6,44,croatian,0.543409526348114,0.1573803871870041,0.2943408787250519,0.09457557648420334,0.6418338418006897,0.04950477182865143,0.5546610355377197,0.7021282315254211,0.3581661581993103,-0.008966907858848572,0.2389754205942154,0.24794232845306396,9,16,6,"['dolphin', 'head', 'plain', 'anger', 'squid', 'line']",dolphin|head|plain|anger|squid|line,5,0.8333333333333334,"['dolphin', 'head', 'plain', 'squid', 'line']",dolphin|head|plain|squid|line,"['dolphin', 'head', 'hunger', 'plain', 'squid', 'line']",dolphin|head|hunger|plain|squid|line,1,3
6,45,bowie,0.3789098858833313,0.19239933788776398,0.28608232736587524,0.04934580624103546,0.6364500522613525,0.034602586179971695,0.5835686922073364,0.6877696514129639,0.36354994773864746,-0.020132943987846375,0.22992821037769318,0.25006115436553955,9,16,6,"['body', 'butter', 'galaxy', 'dream', 'octopus', 'cemetery']",body|butter|galaxy|dream|octopus|cemetery,4,0.6666666666666666,"['body', 'butter', 'galaxy', 'dream']",body|butter|galaxy|dream,"['body', 'dream', 'galaxy', 'beer', 'graveyard', 'butter']",body|dream|galaxy|beer|graveyard|butter,1,4
6,46,iridosmine,0.49061793088912964,0.2197546660900116,0.2849396765232086,0.06684603542089462,0.6357015371322632,0.026945186778903008,0.6002280712127686,0.6699845194816589,0.3642984628677368,-0.010631829500198364,0.19518260657787323,0.2058144360780716,9,16,6,"['movie', 'grape', 'sun', 'cherry', 'lock', 'wine']",movie|grape|sun|cherry|lock|wine,4,0.6666666666666666,"['grape', 'sun', 'cherry', 'lock']",grape|sun|cherry|lock,"['sun', 'grape', 'direction', 'cherry', 'love', 'lock']",sun|grape|direction|cherry|love|lock,2,0
6,47,unio,0.4408549666404724,0.15301744639873505,0.24906949698925018,0.07089399546384811,0.6117389798164368,0.03418785333633423,0.5603300333023071,0.664078414440155,0.38826102018356323,-0.018655389547348022,0.21025212109088898,0.228907510638237,9,16,6,"['elephant', 'hand', 'dinner', 'enormous', 'juice', 'worm']",elephant|hand|dinner|enormous|juice|worm,3,0.5,"['elephant', 'enormous', 'juice']",elephant|enormous|juice,"['computer', 'enormous', 'elephant', 'juice', 'feeling', 'leaf']",computer|enormous|elephant|juice|feeling|leaf,1,1
6,48,dictyopteran,0.34550872445106506,0.18580198287963867,0.27567729353904724,0.05244061350822449,0.629601240158081,0.03736719489097595,0.5556437969207764,0.6692574620246887,0.37039875984191895,-0.008311450481414795,0.2095198929309845,0.2178313434123993,9,16,6,"['cat', 'ship', 'miniature', 'vegetable', 'plastic', 'holiday']",cat|ship|miniature|vegetable|plastic|holiday,4,0.6666666666666666,"['cat', 'miniature', 'plastic', 'holiday']",cat|miniature|plastic|holiday,"['image', 'cat', 'miniature', 'key', 'plastic', 'holiday']",image|cat|miniature|key|plastic|holiday,1,1
6,49,guile,0.5721068382263184,0.2122664749622345,0.3375474810600281,0.08692991733551025,0.6692953705787659,0.05651390925049782,0.6000021696090698,0.762450098991394,0.33070462942123413,0.018552452325820923,0.2882441282272339,0.26969167590141296,9,16,6,"['chance', 'law', 'dot', 'juice', 'coin', 'force']",chance|law|dot|juice|coin|force,5,0.8333333333333334,"['chance', 'law', 'dot', 'coin', 'force']",chance|law|dot|coin|force,"['force', 'coin', 'dot', 'uncle', 'law', 'chance']",force|coin|dot|uncle|law|chance,1,3
6,50,thrashing,0.43565794825553894,0.20090529322624207,0.33060938119888306,0.05858662724494934,0.6649619936943054,0.040246859192848206,0.6074836254119873,0.7255324721336365,0.3350380063056946,0.0283547043800354,0.2517618238925934,0.22340711951255798,9,16,6,"['crab', 'muscle', 'sport', 'back', 'blood', 'table']",crab|muscle|sport|back|blood|table,5,0.8333333333333334,"['crab', 'muscle', 'sport', 'blood', 'table']",crab|muscle|sport|blood|table,"['goal', 'sport', 'blood', 'crab', 'muscle', 'table']",goal|sport|blood|crab|muscle|table,1,3
6,51,sajama,0.4651735723018646,0.164999321103096,0.26664453744888306,0.07061542570590973,0.6235947608947754,0.040137141942977905,0.5442532300949097,0.6762887239456177,0.3764052391052246,-0.004034101963043213,0.2517922818660736,0.2558263838291168,9,16,6,"['journey', 'bag', 'soul', 'grain', 'pants', 'back']",journey|bag|soul|grain|pants|back,5,0.8333333333333334,"['journey', 'bag', 'soul', 'grain', 'back']",journey|bag|soul|grain|back,"['back', 'soul', 'grain', 'journey', 'pineapple', 'bag']",back|soul|grain|journey|pineapple|bag,1,4
7,42,laotian,0.5544490814208984,0.19389551877975464,0.33584898710250854,0.09205975383520126,0.6562985181808472,0.06725964695215225,0.5757853984832764,0.7606246471405029,0.34370148181915283,-0.01693594455718994,0.1736496090888977,0.19058555364608765,9,16,7,"['lawhotel', 'alley', 'rain', 'bag', 'nectarine', 'rectangle', 'music']",lawhotel|alley|rain|bag|nectarine|rectangle|music,5,0.7142857142857143,"['lawhotel', 'alley', 'bag', 'rectangle', 'music']",lawhotel|alley|bag|rectangle|music,"['music', 'lawhotel', 'camp', 'rectangle', 'bone', 'bag', 'alley']",music|lawhotel|camp|rectangle|bone|bag|alley,1,2
7,43,garboil,0.4084206223487854,0.24365805089473724,0.3099512457847595,0.046192869544029236,0.6391631364822388,0.02461797371506691,0.6048600077629089,0.6779062151908875,0.36083686351776123,-0.019052773714065552,0.23465153574943542,0.253704309463501,9,16,7,"['branch', 'chair', 'rooster', 'lobster', 'winter', 'cry', 'wine']",branch|chair|rooster|lobster|winter|cry|wine,4,0.5714285714285714,"['branch', 'chair', 'rooster', 'wine']",branch|chair|rooster|wine,"['chair', 'branch', 'picture', 'rooster', 'orange', 'wine', 'fish']",chair|branch|picture|rooster|orange|wine|fish,1,3
7,44,hygrodeik,0.543409526348114,0.1573803871870041,0.2800147533416748,0.08892294764518738,0.6187648177146912,0.05466270446777344,0.5356855392456055,0.6970488429069519,0.38123518228530884,-0.011286512017250061,0.20518825948238373,0.2164747714996338,9,16,7,"['dolphin', 'hunger', 'squid', 'meal', 'plain', 'head', 'line']",dolphin|hunger|squid|meal|plain|head|line,6,0.8571428571428571,"['dolphin', 'hunger', 'squid', 'plain', 'head', 'line']",dolphin|hunger|squid|plain|head|line,"['dolphin', 'head', 'hunger', 'plain', 'squid', 'line', 'revealed']",dolphin|head|hunger|plain|squid|line|revealed,1,3
7,45,hyperglycemia,0.41014477610588074,0.19239933788776398,0.2963850498199463,0.05327167734503746,0.6300011873245239,0.03691598400473595,0.5632825493812561,0.6755590438842773,0.3699988126754761,-0.026178225874900818,0.17402951419353485,0.20020774006843567,9,16,7,"['giant', 'galaxy', 'butter', 'graveyard', 'cloud', 'cause', 'body']",giant|galaxy|butter|graveyard|cloud|cause|body,5,0.7142857142857143,"['galaxy', 'butter', 'graveyard', 'cloud', 'body']",galaxy|butter|graveyard|cloud|body,"['body', 'dream', 'galaxy', 'beer', 'graveyard', 'butter', 'cloud']",body|dream|galaxy|beer|graveyard|butter|cloud,2,0
7,46,daygirl,0.49061793088912964,0.2197546660900116,0.2974480092525482,0.06744065135717392,0.6307238340377808,0.022327551618218422,0.6005956530570984,0.6732203960418701,0.36927616596221924,-0.023951679468154907,0.2364693284034729,0.2604210078716278,9,16,7,"['cherry', 'love', 'direction', 'luck', 'square', 'ant', 'grape']",cherry|love|direction|luck|square|ant|grape,5,0.7142857142857143,"['cherry', 'love', 'direction', 'square', 'grape']",cherry|love|direction|square|grape,"['sun', 'grape', 'direction', 'cherry', 'love', 'lock', 'square']",sun|grape|direction|cherry|love|lock|square,1,3
7,47,anticancer,0.4408549666404724,0.139521524310112,0.25280100107192993,0.07510459423065186,0.5996195673942566,0.022540172562003136,0.5574105978012085,0.6254978179931641,0.4003804326057434,-0.02453760802745819,0.22050143778324127,0.24503904581069946,9,16,7,"['coffee', 'computer', 'juice', 'feeling', 'edge', 'cherry', 'enormous']",coffee|computer|juice|feeling|edge|cherry|enormous,5,0.7142857142857143,"['coffee', 'computer', 'juice', 'feeling', 'enormous']",coffee|computer|juice|feeling|enormous,"['computer', 'enormous', 'elephant', 'juice', 'feeling', 'leaf', 'coffee']",computer|enormous|elephant|juice|feeling|leaf|coffee,1,4
7,48,dictyopteran,0.3653387725353241,0.18580198287963867,0.2774193286895752,0.05711967498064041,0.6169644594192505,0.03488167002797127,0.537131667137146,0.6490609645843506,0.3830355405807495,-0.008311450481414795,0.2095198929309845,0.2178313434123993,9,16,7,"['cat', 'ship', 'miniature', 'vegetable', 'plastic', 'holiday', 'bus']",cat|ship|miniature|vegetable|plastic|holiday|bus,5,0.7142857142857143,"['cat', 'miniature', 'plastic', 'holiday', 'bus']",cat|miniature|plastic|holiday|bus,"['image', 'cat', 'miniature', 'key', 'plastic', 'holiday', 'bus']",image|cat|miniature|key|plastic|holiday|bus,1,1
